147	18	11	9.02e-13 1.09e-12 1.20e-12 1.31e-12 1.44e-12 1.57e-12 1.71e-12 1.85e-12 2.00e-12 2.15e-12 
148	18	12	1.49e-13 1.48e-13 1.28e-13 1.15e-13 1.08e-13 1.04e-13 1.02e-13 1.01e-13 1.00e-13 1.01e-13 
149	18	13	7.51e-12 8.55e-12 8.81e-12 9.02e-12 9.28e-12 9.57e-12 9.87e-12 1.02e-11 1.05e-11 1.08e-11 
150	18	14	1.53e-11 1.71e-11 1.74e-11 1.74e-11 1.74e-11 1.74e-11 1.75e-11 1.75e-11 1.75e-11 1.75e-11 
151	18	15	1.77e-12 2.02e-12 2.13e-12 2.26e-12 2.41e-12 2.59e-12 2.77e-12 2.96e-12 3.15e-12 3.34e-12 
152	18	16	2.87e-12 3.27e-12 3.40e-12 3.55e-12 3.71e-12 3.87e-12 4.04e-12 4.21e-12 4.37e-12 4.52e-12 
153	18	17	2.22e-11 3.13e-11 3.60e-11 3.94e-11 4.22e-11 4.48e-11 4.71e-11 4.93e-11 5.13e-11 5.31e-11 
154	19	1	1.26e-12 1.37e-12 1.42e-12 1.47e-12 1.51e-12 1.56e-12 1.60e-12 1.64e-12 1.68e-12 1.72e-12 
155	19	2	4.66e-12 5.16e-12 5.38e-12 5.55e-12 5.71e-12 5.86e-12 5.99e-12 6.11e-12 6.22e-12 6.32e-12 
156	19	3	2.80e-12 3.07e-12 3.24e-12 3.42e-12 3.61e-12 3.79e-12 3.97e-12 4.14e-12 4.30e-12 4.44e-12 
157	19	4	1.71e-12 1.82e-12 1.88e-12 1.95e-12 2.02e-12 2.11e-12 2.19e-12 2.27e-12 2.35e-12 2.42e-12 
158	19	5	2.96e-12 3.21e-12 3.31e-12 3.41e-12 3.51e-12 3.60e-12 3.69e-12 3.77e-12 3.85e-12 3.91e-12 
159	19	6	6.13e-12 6.97e-12 7.37e-12 7.71e-12 8.03e-12 8.33e-12 8.61e-12 8.87e-12 9.12e-12 9.35e-12 
160	19	7	4.77e-12 5.10e-12 5.34e-12 5.63e-12 5.95e-12 6.28e-12 6.61e-12 6.93e-12 7.24e-12 7.54e-12 
161	19	8	9.41e-13 8.24e-13 7.58e-13 7.39e-13 7.44e-13 7.60e-13 7.81e-13 8.05e-13 8.29e-13 8.52e-13 
